CaseID,train_test,Group,Dup_Stat,OriginDBName,DateOfCaseObserved,Species,DiseaseChosenByUser,ANAEMIA / PALLOR (PALE MEMBRANES),ANOREXIA / (LOSS OF APPETITE),ATAIXA / INCORDINATION OF MOVEMENT,DIARRHOEA,DYSENTERY (BLOOD IN FAECES),DYSPNOEA / COUGHING (DIFFICULTY BREATHING),LYMPH NODE ENLARGEMENT,OCCULAR / NASAL DISCHARGE,PYREXIA / FEVER,STARING COAT (STANDING HAIR / ROUGH COAT),STUNTED GROWTH,WEAKNESS,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION),CONSTIPATION,DEHYDRATION,ICTERUS (YELLOWING OF MEMBRANES),SUBMANDIBULAR / VENTRAL OEDEMA,APATHY / DEPRESSION,ANAEMIA / PALLOR (PALE MEMBRANES)_Absent,ANAEMIA / PALLOR (PALE MEMBRANES)_Present,ANAEMIA / PALLOR (PALE MEMBRANES)_Unknown,ANOREXIA / (LOSS OF APPETITE)_Absent,ANOREXIA / (LOSS OF APPETITE)_Present,ANOREXIA / (LOSS OF APPETITE)_Unknown,ATAIXA / INCORDINATION OF MOVEMENT_Absent,ATAIXA / INCORDINATION OF MOVEMENT_Present,ATAIXA / INCORDINATION OF MOVEMENT_Unknown,DIARRHOEA_Absent,DIARRHOEA_Present,DIARRHOEA_Unknown,DYSENTERY (BLOOD IN FAECES)_Absent,DYSENTERY (BLOOD IN FAECES)_Present,DYSENTERY (BLOOD IN FAECES)_Unknown,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Absent,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Present,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Unknown,LYMPH NODE ENLARGEMENT_Absent,LYMPH NODE ENLARGEMENT_Present,LYMPH NODE ENLARGEMENT_Unknown,OCCULAR / NASAL DISCHARGE_Absent,OCCULAR / NASAL DISCHARGE_Present,OCCULAR / NASAL DISCHARGE_Unknown,PYREXIA / FEVER_Absent,PYREXIA / FEVER_Present,PYREXIA / FEVER_Unknown,STARING COAT (STANDING HAIR / ROUGH COAT)_Absent,STARING COAT (STANDING HAIR / ROUGH COAT)_Present,STARING COAT (STANDING HAIR / ROUGH COAT)_Unknown,STUNTED GROWTH_Absent,STUNTED GROWTH_Present,STUNTED GROWTH_Unknown,WEAKNESS_Absent,WEAKNESS_Present,WEAKNESS_Unknown,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Absent,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Present,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Unknown,CONSTIPATION_Absent,CONSTIPATION_Present,CONSTIPATION_Unknown,DEHYDRATION_Absent,DEHYDRATION_Present,DEHYDRATION_Unknown,ICTERUS (YELLOWING OF MEMBRANES)_Absent,ICTERUS (YELLOWING OF MEMBRANES)_Present,ICTERUS (YELLOWING OF MEMBRANES)_Unknown,SUBMANDIBULAR / VENTRAL OEDEMA_Absent,SUBMANDIBULAR / VENTRAL OEDEMA_Present,SUBMANDIBULAR / VENTRAL OEDEMA_Unknown,APATHY / DEPRESSION_Absent,APATHY / DEPRESSION_Present,APATHY / DEPRESSION_Unknown,DiseaseChosenByUser.1,Target_num,Target_name,Disease_1,Disease_2,Disease_3,Disease_4,Disease_5,Disease_6,Disease_7,Disease_8,Disease_9,Disease_10,Disease_11,Disease_12,Disease_13,Prob_1,Prob_2,Prob_3,Prob_4,Prob_5,Prob_6,Prob_7,Prob_8,Prob_9,Prob_10,Prob_11,Prob_12,Prob_13,sum_prob
375,0,0,U,Eddie,1/21/2019 0:00, GOAT,POX,P,P,NP,NP,NP,NP,NP,NP,P,P,P,P,P,NP,NP,NP,P,P,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,POX,10,POX,POX,CCPP,TRICHOSTRONGIULOSIS,MANGE MITE,COWDRIOSIS,MASTITIS,PASTEUROLLOSIS,PPR,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),LUNGWORM,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,57.75,29.03,6.3,4.4,1.3,0.34,0.25,0.25,0.24,0.11,0.04,0.0,0.0,100.01
1177,0,0,U,Eddie,3/6/2019 0:00, GOAT,POX,NP,P,NP,NP,NP,NP,P,P,P,NP,NP,NP,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,POX,10,POX,POX,CONTAGIOUS ECTHYMA (ORF),PASTEUROLLOSIS,MASTITIS,COWDRIOSIS,CCPP,BRUCELLOSIS,PPR,LUNGWORM,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,TRICHOSTRONGIULOSIS,ZZ_OTHER,84.39,10.31,2.44,2.1,0.41,0.25,0.06,0.02,0.01,0.0,0.0,0.0,0.0,99.99
895,0,0,U,Eddie,2/13/2019 0:00, GOAT,POX,NP,NP,NP,NP,NP,NP,P,NP,P,P,NP,P,NP,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,POX,10,POX,MASTITIS,POX,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,BRUCELLOSIS,MANGE MITE,CCPP,PASTEUROLLOSIS,TRICHOSTRONGIULOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,PPR,ZZ_OTHER,70.84,22.59,4.14,1.27,0.41,0.35,0.27,0.1,0.01,0.0,0.0,0.0,0.0,99.98
3272,1,29,D,veteddie_eddie,5/14/2020 0:00, GOAT,PPR,NP,P,NP,P,NP,P,NP,P,P,NP,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,CCPP,POX,TRICHOSTRONGIULOSIS,LUNGWORM,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),MASTITIS,BRUCELLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,ZZ_OTHER,92.6643,5.59162,1.56161,0.181368,0.000849976,0.000140337,6.64e-05,3.38e-06,9.71e-07,4.68e-07,4.2e-07,5.12e-08,6.73e-11,99.99996
3281,0,26,D,veteddie_eddie,5/13/2020 0:00, GOAT,PPR,NP,P,NP,P,NP,NP,NP,P,P,P,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,POX,CCPP,TRICHOSTRONGIULOSIS,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),MANGE MITE,MASTITIS,LUNGWORM,BRUCELLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,98.7153,0.733915,0.446155,0.098687,0.00538257,0.000451004,2.36e-05,2.23e-05,1.44e-05,3.69e-06,1.88e-06,2.38e-08,2.78e-11,99.99995647
3924,1,28,D,veteddie_eddie,11/26/2019 0:00, GOAT,PPR,NP,P,NP,P,NP,P,NP,P,P,P,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,CCPP,POX,TRICHOSTRONGIULOSIS,LUNGWORM,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),MANGE MITE,MASTITIS,BRUCELLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,91.7872,7.08047,0.952085,0.179651,0.000518216,3.56e-05,2.49e-05,3.46e-07,3.28e-07,2.11e-07,2.76e-08,6.56e-09,5.2e-11,99.99998564
4201,1,29,D,veteddie_eddie,1/15/2020 0:00, GOAT,PPR,NP,P,NP,P,NP,P,NP,P,P,NP,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,CCPP,POX,TRICHOSTRONGIULOSIS,LUNGWORM,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),MASTITIS,BRUCELLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,ZZ_OTHER,92.6643,5.59162,1.56161,0.181368,0.000849976,0.000140337,6.64e-05,3.38e-06,9.71e-07,4.68e-07,4.2e-07,5.12e-08,6.73e-11,99.99996
3275,0,26,D,veteddie_eddie,5/14/2020 0:00, GOAT,PPR,NP,P,NP,P,NP,NP,NP,P,P,P,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,POX,CCPP,TRICHOSTRONGIULOSIS,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),MANGE MITE,MASTITIS,LUNGWORM,BRUCELLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,98.7153,0.733915,0.446155,0.098687,0.00538257,0.000451004,2.36e-05,2.23e-05,1.44e-05,3.69e-06,1.88e-06,2.38e-08,2.78e-11,99.99995647
560,0,1,D,Eddie,1/31/2019 0:00, GOAT,PPR,NO,P,NO,P,NO,NO,NO,P,P,NO,NO,P,NO,NO,NO,NO,NO,P,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,ZZ_OTHER,CCPP,POX,COWDRIOSIS,TRICHOSTRONGIULOSIS,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,MASTITIS,67.87,17.7,9.05,3.61,1.65,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,99.99
3285,0,26,D,veteddie_eddie,5/13/2020 0:00, GOAT,PPR,NP,P,NP,P,NP,NP,NP,P,P,P,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,POX,CCPP,TRICHOSTRONGIULOSIS,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),MANGE MITE,MASTITIS,LUNGWORM,BRUCELLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,98.7153,0.733915,0.446155,0.098687,0.00538257,0.000451004,2.36e-05,2.23e-05,1.44e-05,3.69e-06,1.88e-06,2.38e-08,2.78e-11,99.99995647
535,0,28,D,Eddie,1/29/2019 0:00, GOAT,PPR,NP,P,NP,P,NP,P,NP,P,P,P,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,CCPP,POX,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,MASTITIS,TRICHOSTRONGIULOSIS,ZZ_OTHER,91.79,7.08,0.95,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
592,0,2,D,Eddie,2/5/2019 0:00, GOAT,PPR,P,P,NO,P,NO,NO,NO,P,P,P,NO,P,P,NO,P,NO,NO,P,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,PPR,11,PPR,PPR,ZZ_OTHER,PASTEUROLLOSIS,POX,CCPP,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,MASTITIS,TRICHOSTRONGIULOSIS,69.94,28.29,1.05,0.39,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
2525,0,0,U,Eddie,10/14/2019 0:00, GOAT,PPR,NP,P,NP,P,NP,NP,P,P,P,P,NP,P,P,NP,P,P,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,PPR,11,PPR,PPR,POX,PASTEUROLLOSIS,CCPP,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,MASTITIS,TRICHOSTRONGIULOSIS,ZZ_OTHER,92.97,5.45,1.52,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2470,0,0,U,Eddie,10/4/2019 0:00, GOAT,PPR,P,P,NP,P,NP,P,NP,P,P,P,NP,P,NP,NP,NP,NP,NP,P,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PASTEUROLLOSIS,PPR,CCPP,POX,LUNGWORM,TRICHOSTRONGIULOSIS,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,MASTITIS,ZZ_OTHER,65.39,18.16,13.47,2.96,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2283,0,0,U,Eddie,8/28/2019 0:00, GOAT,PPR,NP,NP,NP,P,NP,P,NP,P,NP,NP,NP,P,P,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,PPR,11,PPR,LUNGWORM,CCPP,TRICHOSTRONGIULOSIS,PPR,PASTEUROLLOSIS,POX,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),MANGE MITE,MASTITIS,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,46.98,41.37,6.22,3.35,1.62,0.4,0.02,0.02,0.01,0.01,0.0,0.0,0.0,100.0
2482,0,0,U,Eddie,10/10/2019 0:00, GOAT,PPR,NP,P,NP,P,NP,P,NO,P,P,NP,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,CCPP,POX,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,MASTITIS,TRICHOSTRONGIULOSIS,ZZ_OTHER,91.99,6.14,1.5,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
308,0,0,U,Eddie,1/22/2019 0:00, GOAT,PPR,NP,P,NP,P,NP,NP,NP,P,P,P,P,P,P,NP,P,NP,NP,NP,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,POX,CCPP,TRICHOSTRONGIULOSIS,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,MASTITIS,ZZ_OTHER,96.28,1.93,0.81,0.64,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2616,0,0,U,Eddie,11/4/2019 0:00, GOAT,PPR,P,P,NP,P,NP,P,NP,P,P,P,NP,P,P,NP,P,NP,NP,P,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,CCPP,POX,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,MASTITIS,TRICHOSTRONGIULOSIS,ZZ_OTHER,97.07,2.09,0.64,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
3762,1,0,U,veteddie_eddie,11/22/2019 0:00, GOAT,PPR,NP,P,NP,P,P,NP,NP,P,P,NP,NP,NP,NP,P,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,POX,TRICHOSTRONGIULOSIS,CCPP,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,MASTITIS,BRUCELLOSIS,ZZ_OTHER,LUNGWORM,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,86.5547,8.89215,3.39267,0.693593,0.310218,0.123232,0.0213189,0.00675131,0.00329589,0.00152827,0.000463514,5.41e-05,5.35e-05,100.0000285
1243,1,19,D,Eddie,3/20/2019 0:00, GOAT,TRICHOSTRONGIULOSIS,NP,P,NP,P,NP,NP,NP,NP,NP,P,P,P,P,NP,NP,NP,NP,NP,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,TRICHOSTRONGIULOSIS,12,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,MANGE MITE,CCPP,POX,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),LUNGWORM,MASTITIS,PPR,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PASTEUROLLOSIS,ZZ_OTHER,92.32,7.32,0.13,0.09,0.05,0.03,0.02,0.02,0.02,0.0,0.0,0.0,0.0,100.0
411,0,5,D,Eddie,1/24/2019 0:00, GOAT,TRICHOSTRONGIULOSIS,P,NP,NP,P,NP,NP,NP,NP,NP,P,P,P,P,NP,NP,NP,NP,P,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,TRICHOSTRONGIULOSIS,12,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,MANGE MITE,CCPP,POX,PPR,BRUCELLOSIS,LUNGWORM,MASTITIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PASTEUROLLOSIS,ZZ_OTHER,95.81,3.77,0.27,0.07,0.03,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.0,100.0
3785,0,16,M,veteddie_eddie,11/26/2019 0:00, GOAT,TRICHOSTRONGIULOSIS,NP,P,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,TRICHOSTRONGIULOSIS,12,TRICHOSTRONGIULOSIS,CONTAGIOUS ECTHYMA (ORF),TRICHOSTRONGIULOSIS,BRUCELLOSIS,MASTITIS,HYPOCALCEMIA / PREGNANCY TOX.,POX,MANGE MITE,CCPP,COWDRIOSIS,LUNGWORM,PPR,PASTEUROLLOSIS,ZZ_OTHER,44.5086,31.0252,10.7527,10.6051,1.43131,0.909042,0.396442,0.163181,0.103795,0.0816496,0.013119,0.00980933,9.66e-12,99.99994793
549,0,0,U,Eddie,1/30/2019 0:00, GOAT,TRICHOSTRONGIULOSIS,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,NP,P,P,NP,NP,NP,NP,NP,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,TRICHOSTRONGIULOSIS,12,TRICHOSTRONGIULOSIS,BRUCELLOSIS,TRICHOSTRONGIULOSIS,MANGE MITE,CONTAGIOUS ECTHYMA (ORF),MASTITIS,POX,LUNGWORM,CCPP,HYPOCALCEMIA / PREGNANCY TOX.,COWDRIOSIS,PASTEUROLLOSIS,PPR,ZZ_OTHER,37.56,22.2,13.58,12.7,10.75,1.6,0.77,0.4,0.35,0.1,0.0,0.0,0.0,100.01
4743,1,0,U,veteddie_eddie,8/14/2020 0:00, GOAT,TRICHOSTRONGIULOSIS,NP,P,NP,P,NP,NP,NP,NP,NP,NP,NP,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,TRICHOSTRONGIULOSIS,12,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,POX,BRUCELLOSIS,MASTITIS,HYPOCALCEMIA / PREGNANCY TOX.,CCPP,CONTAGIOUS ECTHYMA (ORF),PPR,MANGE MITE,COWDRIOSIS,LUNGWORM,PASTEUROLLOSIS,ZZ_OTHER,89.9794,1.81164,1.56342,1.56042,1.40043,1.27811,1.24775,0.635032,0.387889,0.0878347,0.0384646,0.00959769,7.89e-12,99.99998799
1227,0,0,U,Eddie,3/25/2019 0:00, GOAT,TRICHOSTRONGIULOSIS,NP,NP,NO,P,NP,NP,NP,NP,NP,NP,NP,P,NP,P,NP,NP,NP,NP,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,TRICHOSTRONGIULOSIS,12,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,BRUCELLOSIS,MASTITIS,CONTAGIOUS ECTHYMA (ORF),MANGE MITE,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,CCPP,COWDRIOSIS,POX,PASTEUROLLOSIS,PPR,ZZ_OTHER,93.86,3.24,1.3,1.07,0.31,0.17,0.02,0.01,0.01,0.01,0.0,0.0,0.0,100.0
4306,1,0,U,veteddie_eddie,1/17/2020 0:00, GOAT,TRICHOSTRONGIULOSIS,NP,P,NP,P,NP,NP,NP,NP,NP,P,NP,NP,P,NP,NP,NP,NP,NP,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,TRICHOSTRONGIULOSIS,12,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,MANGE MITE,CONTAGIOUS ECTHYMA (ORF),BRUCELLOSIS,MASTITIS,POX,CCPP,LUNGWORM,PPR,COWDRIOSIS,PASTEUROLLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,83.1878,13.6937,0.967853,0.836122,0.76531,0.404443,0.0650305,0.0638794,0.0103891,0.00275073,0.0027391,2.22e-05,6.53e-12,100.000039
674,0,22,D,Eddie,2/4/2019 0:00, GOAT,ZZ_OTHER,NP,P,NP,P,NP,NP,NP,NP,P,NP,P,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,ZZ_OTHER,13,ZZ_OTHER,PPR,TRICHOSTRONGIULOSIS,POX,CCPP,PASTEUROLLOSIS,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),BRUCELLOSIS,MASTITIS,MANGE MITE,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,ZZ_OTHER,73.99,15.41,5.43,4.35,0.43,0.25,0.05,0.04,0.03,0.01,0.0,0.0,0.0,99.99
3055,1,32,D,veteddie_eddie,2/7/2020 0:00, GOAT,ZZ_OTHER,NP,P,NP,NP,NP,NP,NP,NP,NP,P,NP,NP,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,ZZ_OTHER,13,ZZ_OTHER,CONTAGIOUS ECTHYMA (ORF),MANGE MITE,MASTITIS,BRUCELLOSIS,POX,TRICHOSTRONGIULOSIS,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,CCPP,PASTEUROLLOSIS,PPR,ZZ_OTHER,42.418,23.5694,21.4397,5.87791,3.61648,2.16994,0.361932,0.207915,0.192626,0.140907,0.00480815,0.000418206,4.56e-14,100.0000364
4105,0,9,D,veteddie_eddie,1/19/2020 0:00, GOAT,ZZ_OTHER,NP,NP,NP,NP,NP,NP,NP,NP,NP,P,NP,NP,P,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,ZZ_OTHER,13,ZZ_OTHER,MANGE MITE,MASTITIS,BRUCELLOSIS,TRICHOSTRONGIULOSIS,CONTAGIOUS ECTHYMA (ORF),LUNGWORM,POX,CCPP,COWDRIOSIS,PASTEUROLLOSIS,PPR,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,79.3803,7.46335,6.66659,3.01956,2.84563,0.509325,0.0938219,0.0205043,0.000768598,8.38e-05,2.31e-05,2.73e-06,7.45e-15,99.99995943
