CaseID,train_test,Group,Dup_Stat,OriginDBName,DateOfCaseObserved,Species,DiseaseChosenByUser,ANAEMIA / PALLOR (PALE MEMBRANES),ANOREXIA / (LOSS OF APPETITE),ATAIXA / INCORDINATION OF MOVEMENT,DIARRHOEA,DYSENTERY (BLOOD IN FAECES),DYSPNOEA / COUGHING (DIFFICULTY BREATHING),LYMPH NODE ENLARGEMENT,OCCULAR / NASAL DISCHARGE,PYREXIA / FEVER,STARING COAT (STANDING HAIR / ROUGH COAT),STUNTED GROWTH,WEAKNESS,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION),CONSTIPATION,DEHYDRATION,ICTERUS (YELLOWING OF MEMBRANES),SUBMANDIBULAR / VENTRAL OEDEMA,APATHY / DEPRESSION,ANAEMIA / PALLOR (PALE MEMBRANES)_Absent,ANAEMIA / PALLOR (PALE MEMBRANES)_Present,ANAEMIA / PALLOR (PALE MEMBRANES)_Unknown,ANOREXIA / (LOSS OF APPETITE)_Absent,ANOREXIA / (LOSS OF APPETITE)_Present,ANOREXIA / (LOSS OF APPETITE)_Unknown,ATAIXA / INCORDINATION OF MOVEMENT_Absent,ATAIXA / INCORDINATION OF MOVEMENT_Present,ATAIXA / INCORDINATION OF MOVEMENT_Unknown,DIARRHOEA_Absent,DIARRHOEA_Present,DIARRHOEA_Unknown,DYSENTERY (BLOOD IN FAECES)_Absent,DYSENTERY (BLOOD IN FAECES)_Present,DYSENTERY (BLOOD IN FAECES)_Unknown,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Absent,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Present,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Unknown,LYMPH NODE ENLARGEMENT_Absent,LYMPH NODE ENLARGEMENT_Present,LYMPH NODE ENLARGEMENT_Unknown,OCCULAR / NASAL DISCHARGE_Absent,OCCULAR / NASAL DISCHARGE_Present,OCCULAR / NASAL DISCHARGE_Unknown,PYREXIA / FEVER_Absent,PYREXIA / FEVER_Present,PYREXIA / FEVER_Unknown,STARING COAT (STANDING HAIR / ROUGH COAT)_Absent,STARING COAT (STANDING HAIR / ROUGH COAT)_Present,STARING COAT (STANDING HAIR / ROUGH COAT)_Unknown,STUNTED GROWTH_Absent,STUNTED GROWTH_Present,STUNTED GROWTH_Unknown,WEAKNESS_Absent,WEAKNESS_Present,WEAKNESS_Unknown,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Absent,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Present,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Unknown,CONSTIPATION_Absent,CONSTIPATION_Present,CONSTIPATION_Unknown,DEHYDRATION_Absent,DEHYDRATION_Present,DEHYDRATION_Unknown,ICTERUS (YELLOWING OF MEMBRANES)_Absent,ICTERUS (YELLOWING OF MEMBRANES)_Present,ICTERUS (YELLOWING OF MEMBRANES)_Unknown,SUBMANDIBULAR / VENTRAL OEDEMA_Absent,SUBMANDIBULAR / VENTRAL OEDEMA_Present,SUBMANDIBULAR / VENTRAL OEDEMA_Unknown,APATHY / DEPRESSION_Absent,APATHY / DEPRESSION_Present,APATHY / DEPRESSION_Unknown,DiseaseChosenByUser.1,Target_Num,Target_Name,Disease_1,Disease_2,Disease_3,Disease_4,Disease_5,Disease_6,Disease_7,Disease_8,Disease_9,Disease_10,Disease_11,Disease_12,Disease_13,Disease_14,Disease_1.1,Disease_2.1,Disease_3.1,Disease_4.1,Disease_5.1,Disease_6.1,Disease_7.1,Disease_8.1,Disease_9.1,Disease_10.1,Disease_11.1,Disease_12.1,Disease_13.1,Disease_14.1,sum_prob
862,0,0,U,Eddie,2/11/2019 0:00, SHEEP,HYPOCALCEMIA / PREGNANCY TOX.,NP,P,P,NP,NP,NP,NP,NP,NP,P,NP,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,HYPOCALCEMIA / PREGNANCY TOX.,6,HYPOCALCEMIA / PREGNANCY TOX.,HYPOCALCEMIA / PREGNANCY TOX.,COENUROSIS,MANGE MITE,COWDRIOSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,LUNGWORM,PASTEUROLLOSIS,HAEMONCHOSIS,POX,PPR,CONTAGIOUS ECTHYMA (ORF),NASAL BOT,ZZ_OTHER,50.4,29.75,9.66,4.34,1.63,1.46,1.13,0.85,0.51,0.22,0.02,0.01,0.0,0.0,99.98
1639,1,28,D,Eddie,5/8/2019 0:00, SHEEP,LUNGWORM,P,P,NP,NP,NP,P,NP,NP,NP,P,NP,P,P,NP,NP,NP,NP,P,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,HAEMONCHOSIS,POX,PASTEUROLLOSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,MANGE MITE,HYPOCALCEMIA / PREGNANCY TOX.,PPR,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,NASAL BOT,ZZ_OTHER,81.19,4.48,4.17,4.1,3.98,1.45,0.36,0.23,0.02,0.0,0.0,0.0,0.0,0.0,99.98
1632,1,43,D,Eddie,5/7/2019 0:00, SHEEP,LUNGWORM,P,NP,NP,NP,NP,P,NP,NP,NP,P,NP,P,P,NP,P,NP,NP,P,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,TRICHOSTRONGIULOSIS,FASCIOLOSIS,HAEMONCHOSIS,POX,PASTEUROLLOSIS,MANGE MITE,PPR,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,ZZ_OTHER,61.65,32.41,1.74,1.61,1.35,0.9,0.25,0.08,0.0,0.0,0.0,0.0,0.0,0.0,99.99
1299,0,10,D,Eddie,3/14/2019 0:00, SHEEP,LUNGWORM,P,NP,NP,NP,NP,P,NO,NP,NP,NP,NP,P,P,NP,NP,NP,NP,P,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,PASTEUROLLOSIS,HAEMONCHOSIS,TRICHOSTRONGIULOSIS,POX,FASCIOLOSIS,COENUROSIS,NASAL BOT,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,CONTAGIOUS ECTHYMA (ORF),PPR,COWDRIOSIS,ZZ_OTHER,78.58,5.8,5.26,4.62,3.15,1.31,0.45,0.38,0.35,0.07,0.02,0.01,0.0,0.0,100.0
404,0,111,D,Eddie,1/22/2019 0:00, SHEEP,LUNGWORM,NP,NP,NP,NP,NP,P,NP,NP,NP,P,P,P,P,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,MANGE MITE,TRICHOSTRONGIULOSIS,PASTEUROLLOSIS,FASCIOLOSIS,POX,HAEMONCHOSIS,NASAL BOT,COENUROSIS,HYPOCALCEMIA / PREGNANCY TOX.,CONTAGIOUS ECTHYMA (ORF),PPR,COWDRIOSIS,ZZ_OTHER,49.56,32.74,10.98,2.65,2.26,0.88,0.54,0.27,0.05,0.04,0.03,0.02,0.0,0.0,100.02
396,0,42,D,Eddie,1/22/2019 0:00, SHEEP,LUNGWORM,P,NP,NP,NP,NP,P,NP,NP,NP,P,P,P,P,NP,NP,NP,NP,P,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,TRICHOSTRONGIULOSIS,HAEMONCHOSIS,FASCIOLOSIS,MANGE MITE,PASTEUROLLOSIS,POX,NASAL BOT,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PPR,ZZ_OTHER,58.51,19.04,11.53,6.95,3.37,0.37,0.21,0.01,0.0,0.0,0.0,0.0,0.0,0.0,99.99
1032,0,46,D,Eddie,2/21/2019 0:00, SHEEP,LUNGWORM,P,NP,NP,NP,NP,P,NP,NP,NP,NP,NP,P,P,NP,NP,NP,NP,P,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,HAEMONCHOSIS,TRICHOSTRONGIULOSIS,PASTEUROLLOSIS,FASCIOLOSIS,POX,COENUROSIS,NASAL BOT,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,CONTAGIOUS ECTHYMA (ORF),PPR,COWDRIOSIS,ZZ_OTHER,82.75,5.54,4.87,2.85,1.34,1.31,0.47,0.4,0.37,0.07,0.02,0.01,0.0,0.0,100.0
367,0,26,D,Eddie,1/17/2019 0:00, SHEEP,LUNGWORM,P,P,NP,NP,NP,P,NP,NP,NP,P,P,P,P,NP,NP,NP,NP,P,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,TRICHOSTRONGIULOSIS,HAEMONCHOSIS,FASCIOLOSIS,PASTEUROLLOSIS,MANGE MITE,POX,HYPOCALCEMIA / PREGNANCY TOX.,PPR,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,NASAL BOT,ZZ_OTHER,61.28,16.63,13.35,6.07,1.19,0.83,0.59,0.03,0.02,0.0,0.0,0.0,0.0,0.0,99.99
1076,0,46,D,Eddie,2/23/2019 0:00, SHEEP,LUNGWORM,P,NP,NP,NP,NP,P,NP,NP,NP,NP,NP,P,P,NP,NP,NP,NP,P,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,HAEMONCHOSIS,TRICHOSTRONGIULOSIS,PASTEUROLLOSIS,FASCIOLOSIS,POX,COENUROSIS,NASAL BOT,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,CONTAGIOUS ECTHYMA (ORF),PPR,COWDRIOSIS,ZZ_OTHER,82.75,5.54,4.87,2.85,1.34,1.31,0.47,0.4,0.37,0.07,0.02,0.01,0.0,0.0,100.0
633,0,26,D,Eddie,2/1/2019 0:00, SHEEP,LUNGWORM,P,P,NP,NP,NP,P,NP,NP,NP,P,P,P,P,NP,NP,NP,NP,P,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,TRICHOSTRONGIULOSIS,HAEMONCHOSIS,FASCIOLOSIS,PASTEUROLLOSIS,MANGE MITE,POX,HYPOCALCEMIA / PREGNANCY TOX.,PPR,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,NASAL BOT,ZZ_OTHER,61.28,16.63,13.35,6.07,1.19,0.83,0.59,0.03,0.02,0.0,0.0,0.0,0.0,0.0,99.99
1031,0,44,D,Eddie,2/21/2019 0:00, SHEEP,LUNGWORM,P,NP,NP,NP,NP,P,NP,NP,NP,P,NP,P,P,NP,NP,NP,NP,P,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,TRICHOSTRONGIULOSIS,HAEMONCHOSIS,FASCIOLOSIS,POX,MANGE MITE,PASTEUROLLOSIS,COENUROSIS,HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,PPR,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,ZZ_OTHER,84.38,4.96,4.21,1.81,1.6,1.59,1.39,0.02,0.01,0.01,0.01,0.0,0.0,0.0,99.99
1631,1,26,D,Eddie,5/7/2019 0:00, SHEEP,LUNGWORM,P,P,NP,NP,NP,P,NP,NP,NP,P,P,P,P,NP,NP,NP,NP,P,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,TRICHOSTRONGIULOSIS,HAEMONCHOSIS,FASCIOLOSIS,PASTEUROLLOSIS,MANGE MITE,POX,HYPOCALCEMIA / PREGNANCY TOX.,PPR,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,NASAL BOT,ZZ_OTHER,61.28,16.63,13.35,6.07,1.19,0.83,0.59,0.03,0.02,0.0,0.0,0.0,0.0,0.0,99.99
395,0,111,D,Eddie,1/22/2019 0:00, SHEEP,LUNGWORM,NP,NP,NP,NP,NP,P,NP,NP,NP,P,P,P,P,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,MANGE MITE,TRICHOSTRONGIULOSIS,PASTEUROLLOSIS,FASCIOLOSIS,POX,HAEMONCHOSIS,NASAL BOT,COENUROSIS,HYPOCALCEMIA / PREGNANCY TOX.,CONTAGIOUS ECTHYMA (ORF),PPR,COWDRIOSIS,ZZ_OTHER,49.56,32.74,10.98,2.65,2.26,0.88,0.54,0.27,0.05,0.04,0.03,0.02,0.0,0.0,100.02
1331,0,10,D,Eddie,3/19/2019 0:00, SHEEP,LUNGWORM,P,NP,NP,NP,NP,P,NO,NP,NP,NP,NP,P,P,NP,NP,NP,NP,P,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,PASTEUROLLOSIS,HAEMONCHOSIS,TRICHOSTRONGIULOSIS,POX,FASCIOLOSIS,COENUROSIS,NASAL BOT,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,CONTAGIOUS ECTHYMA (ORF),PPR,COWDRIOSIS,ZZ_OTHER,78.58,5.8,5.26,4.62,3.15,1.31,0.45,0.38,0.35,0.07,0.02,0.01,0.0,0.0,100.0
1008,0,26,D,Eddie,2/20/2019 0:00, SHEEP,LUNGWORM,P,P,NP,NP,NP,P,NP,NP,NP,P,P,P,P,NP,NP,NP,NP,P,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,TRICHOSTRONGIULOSIS,HAEMONCHOSIS,FASCIOLOSIS,PASTEUROLLOSIS,MANGE MITE,POX,HYPOCALCEMIA / PREGNANCY TOX.,PPR,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,NASAL BOT,ZZ_OTHER,61.28,16.63,13.35,6.07,1.19,0.83,0.59,0.03,0.02,0.0,0.0,0.0,0.0,0.0,99.99
4304,0,108,D,veteddie_eddie,1/17/2020 0:00, SHEEP,LUNGWORM,NP,NP,NP,NP,NP,P,NP,P,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,LUNGWORM,7,LUNGWORM,NASAL BOT,LUNGWORM,POX,CONTAGIOUS ECTHYMA (ORF),MANGE MITE,PASTEUROLLOSIS,TRICHOSTRONGIULOSIS,HAEMONCHOSIS,FASCIOLOSIS,COENUROSIS,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PPR,ZZ_OTHER,69.1456,28.4716,0.914923,0.882662,0.352907,0.202201,0.026736,0.00134555,0.0013357,0.000312251,0.000294235,2.45e-05,1.88e-05,1.18e-12,99.99996004
437,0,26,D,Eddie,1/25/2019 0:00, SHEEP,LUNGWORM,P,P,NP,NP,NP,P,NP,NP,NP,P,P,P,P,NP,NP,NP,NP,P,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,TRICHOSTRONGIULOSIS,HAEMONCHOSIS,FASCIOLOSIS,PASTEUROLLOSIS,MANGE MITE,POX,HYPOCALCEMIA / PREGNANCY TOX.,PPR,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,NASAL BOT,ZZ_OTHER,61.28,16.63,13.35,6.07,1.19,0.83,0.59,0.03,0.02,0.0,0.0,0.0,0.0,0.0,99.99
3090,0,113,M,veteddie_eddie,2/6/2020 0:00, SHEEP,LUNGWORM,NP,NP,NP,NP,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,LUNGWORM,7,LUNGWORM,NASAL BOT,CONTAGIOUS ECTHYMA (ORF),LUNGWORM,MANGE MITE,TRICHOSTRONGIULOSIS,COENUROSIS,POX,PASTEUROLLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,FASCIOLOSIS,COWDRIOSIS,PPR,ZZ_OTHER,49.4784,47.6938,1.97967,0.252529,0.20827,0.146894,0.12775,0.0691408,0.0288545,0.0115444,0.00302957,8.99e-05,4.05e-07,2.63e-14,99.99997258
2791,0,113,M,veteddie_eddie,2/12/2020 0:00, SHEEP,LUNGWORM,NP,NP,NP,NP,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,LUNGWORM,7,LUNGWORM,NASAL BOT,CONTAGIOUS ECTHYMA (ORF),LUNGWORM,MANGE MITE,TRICHOSTRONGIULOSIS,COENUROSIS,POX,PASTEUROLLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,FASCIOLOSIS,COWDRIOSIS,PPR,ZZ_OTHER,49.4784,47.6938,1.97967,0.252529,0.20827,0.146894,0.12775,0.0691409,0.0288545,0.0115444,0.00302957,8.99e-05,4.05e-07,2.63e-14,99.99997268
3794,1,0,U,veteddie_eddie,11/27/2019 0:00, SHEEP,LUNGWORM,NP,NP,NP,NP,NP,P,NP,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,LUNGWORM,7,LUNGWORM,CONTAGIOUS ECTHYMA (ORF),NASAL BOT,POX,LUNGWORM,PASTEUROLLOSIS,MANGE MITE,TRICHOSTRONGIULOSIS,COENUROSIS,COWDRIOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,FASCIOLOSIS,PPR,ZZ_OTHER,74.905,9.39326,8.51272,4.01445,3.01855,0.0479415,0.0395392,0.0278871,0.0259511,0.0112441,0.00219165,0.00118057,5.69e-05,3.7e-12,99.99997212
3715,1,0,U,veteddie_eddie,1/2/2020 0:00, SHEEP,LUNGWORM,NP,NP,NP,NP,NP,P,NP,P,NP,NP,NP,NP,P,NP,P,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,LUNGWORM,7,LUNGWORM,LUNGWORM,NASAL BOT,TRICHOSTRONGIULOSIS,PASTEUROLLOSIS,POX,CONTAGIOUS ECTHYMA (ORF),PPR,FASCIOLOSIS,MANGE MITE,HAEMONCHOSIS,COENUROSIS,HYPOCALCEMIA / PREGNANCY TOX.,COWDRIOSIS,ZZ_OTHER,65.0194,32.8716,0.789417,0.68251,0.507619,0.104033,0.0078695,0.00771191,0.0072892,0.00191701,0.000620845,2.7e-05,1.96e-07,9.94e-12,100.0000147
1350,0,0,U,Eddie,3/26/2019 0:00, SHEEP,LUNGWORM,P,NP,NP,NP,NP,P,NP,NP,NP,P,NP,P,P,NP,NP,NP,NP,NP,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,LUNGWORM,7,LUNGWORM,LUNGWORM,MANGE MITE,HAEMONCHOSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,PASTEUROLLOSIS,POX,CONTAGIOUS ECTHYMA (ORF),NASAL BOT,COENUROSIS,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PPR,ZZ_OTHER,67.29,14.56,9.44,6.76,1.45,0.27,0.21,0.01,0.01,0.0,0.0,0.0,0.0,0.0,100.0
774,0,0,U,Eddie,2/6/2019 0:00, SHEEP,LUNGWORM,P,P,NP,NP,NP,P,NP,NP,NP,P,NP,P,P,NP,NP,NP,NP,NP,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,LUNGWORM,7,LUNGWORM,LUNGWORM,HAEMONCHOSIS,TRICHOSTRONGIULOSIS,MANGE MITE,FASCIOLOSIS,PASTEUROLLOSIS,POX,CONTAGIOUS ECTHYMA (ORF),HYPOCALCEMIA / PREGNANCY TOX.,COENUROSIS,COWDRIOSIS,NASAL BOT,PPR,ZZ_OTHER,75.27,11.67,6.3,3.82,1.35,0.93,0.64,0.01,0.01,0.0,0.0,0.0,0.0,0.0,100.0
2801,0,0,U,veteddie_eddie,2/12/2020 0:00, SHEEP,LUNGWORM,NP,NP,NP,NP,NP,P,NP,NP,NP,P,NP,NP,P,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,MANGE MITE,POX,TRICHOSTRONGIULOSIS,NASAL BOT,PASTEUROLLOSIS,CONTAGIOUS ECTHYMA (ORF),COENUROSIS,FASCIOLOSIS,HAEMONCHOSIS,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PPR,ZZ_OTHER,63.3565,14.6863,7.51553,5.64568,3.67837,3.44186,0.737623,0.349822,0.32721,0.218541,0.0267422,0.0146328,0.00113677,8.07e-13,99.99994777
1847,0,0,U,Eddie,3/29/2019 0:00, SHEEP,LUNGWORM,NP,P,NP,NP,NP,P,NP,P,NP,NP,NP,P,P,NP,NP,NP,NP,NP,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,LUNGWORM,7,LUNGWORM,LUNGWORM,PASTEUROLLOSIS,NASAL BOT,POX,CONTAGIOUS ECTHYMA (ORF),HYPOCALCEMIA / PREGNANCY TOX.,PPR,TRICHOSTRONGIULOSIS,FASCIOLOSIS,MANGE MITE,COENUROSIS,COWDRIOSIS,HAEMONCHOSIS,ZZ_OTHER,86.71,8.03,3.77,1.27,0.05,0.05,0.04,0.04,0.01,0.01,0.0,0.0,0.0,0.0,99.98
260,0,0,U,Eddie,1/21/2019 0:00, SHEEP,LUNGWORM,NP,P,NP,NP,NP,NP,NO,P,NP,P,NO,NO,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,POX,PASTEUROLLOSIS,MANGE MITE,TRICHOSTRONGIULOSIS,FASCIOLOSIS,NASAL BOT,PPR,CONTAGIOUS ECTHYMA (ORF),HAEMONCHOSIS,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,COENUROSIS,ZZ_OTHER,49.22,31.1,12.05,3.28,1.35,1.23,0.8,0.32,0.3,0.22,0.08,0.03,0.02,0.0,100.0
454,0,0,U,Eddie,1/2/2012 0:00, SHEEP,LUNGWORM,P,P,P,NP,NP,P,NP,P,NP,P,P,P,P,NP,NO,NP,NP,P,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,PPR,PASTEUROLLOSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,POX,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,MANGE MITE,NASAL BOT,ZZ_OTHER,93.28,3.93,1.58,0.61,0.38,0.12,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,99.99
